"raw_record_id","event_date","period","region_name","location","category","subcategory","status","owner_group","quantity","metric_value","metric_cost","score","cycle_hours","sla_met","risk_flag","notes"
"MAINTENANCEOPERATIONS-00150","2025-02-02","2025-02","Eastern","Zone Dammam","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","8856.54","3454.05","84","16.56","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00151","2025-02-15","2025-02","Southern","Zone Tabuk","Vertical Transport","Inspection","Completed","Reliability Team","4","7421.84","2983.58","85","17.44","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00152","2025-02-28","2025-02","Western","Zone Abha","HVAC","Corrective","Outage","Mobile Maintenance","1","10146.75","4200.75","85","18.32","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00153","2025-03-13","2025-03","Northern","Zone Riyadh","Electrical","Preventive","Scheduled","Reliability Team","10","5372.97","2288.89","86","19.2","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00154","2025-03-26","2025-03","Central","Zone Jeddah","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","7499.36","3284.72","78","20.08","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00155","2025-04-08","2025-04","Eastern","Zone Dammam","Vertical Transport","Inspection","Completed","Reliability Team","4","5701.52","2223.59","79","20.96","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00156","2025-04-21","2025-04","Southern","Zone Tabuk","HVAC","Corrective","Outage","Mobile Maintenance","1","4840.95","1946.06","79","10.4","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00157","2025-05-04","2025-05","Western","Zone Abha","Electrical","Preventive","Scheduled","Reliability Team","10","7114.82","2945.54","80","11.28","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00158","2025-05-17","2025-05","Northern","Zone Riyadh","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","6119.02","2606.7","81","12.16","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00159","2025-05-30","2025-05","Central","Zone Jeddah","Vertical Transport","Inspection","Completed","Reliability Team","4","8373.15","3667.44","82","13.04","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00160","2025-06-12","2025-06","Eastern","Zone Dammam","HVAC","Corrective","Outage","Mobile Maintenance","1","8539.4","3330.37","83","13.92","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00161","2025-06-25","2025-06","Southern","Zone Tabuk","Electrical","Preventive","Scheduled","Reliability Team","10","7138.35","2869.62","84","14.8","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00162","2025-07-08","2025-07","Western","Zone Abha","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","6198.48","2566.17","85","15.68","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00163","2025-07-21","2025-07","Northern","Zone Riyadh","Vertical Transport","Inspection","Completed","Reliability Team","4","5420.98","2309.34","85","16.56","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00164","2025-08-03","2025-08","Central","Zone Jeddah","HVAC","Corrective","Outage","Mobile Maintenance","1","7924.48","3470.92","86","17.44","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00165","2025-08-16","2025-08","Eastern","Zone Dammam","Electrical","Preventive","Scheduled","Reliability Team","10","7733.53","3016.08","78","18.32","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00166","2025-08-29","2025-08","Southern","Zone Tabuk","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","6540.89","2629.44","79","19.2","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00167","2025-09-11","2025-09","Western","Zone Abha","Vertical Transport","Inspection","Completed","Reliability Team","4","9467.63","3919.6","79","20.08","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00168","2025-09-24","2025-09","Northern","Zone Riyadh","HVAC","Corrective","Outage","Mobile Maintenance","1","8117.66","3458.12","80","20.96","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00169","2025-10-07","2025-10","Central","Zone Jeddah","Electrical","Preventive","Scheduled","Reliability Team","10","8586.69","3760.97","81","10.4","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00170","2025-10-20","2025-10","Eastern","Zone Dammam","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","8250.18","3217.57","82","11.28","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00171","2025-11-02","2025-11","Southern","Zone Tabuk","Vertical Transport","Inspection","Completed","Reliability Team","4","4332.53","1741.68","83","12.16","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00172","2025-11-15","2025-11","Western","Zone Abha","HVAC","Corrective","Outage","Mobile Maintenance","1","6073.38","2514.38","84","13.04","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00173","2025-11-28","2025-11","Northern","Zone Riyadh","Electrical","Preventive","Scheduled","Reliability Team","10","5284.82","2251.33","85","13.92","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00174","2025-12-11","2025-12","Central","Zone Jeddah","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","7736.77","3388.71","85","14.8","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00175","2025-12-24","2025-12","Eastern","Zone Dammam","Vertical Transport","Inspection","Completed","Reliability Team","4","7521.18","2933.26","86","15.68","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00176","2026-01-06","2026-01","Southern","Zone Tabuk","HVAC","Corrective","Outage","Mobile Maintenance","1","6805.98","2736","78","16.56","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00177","2026-01-19","2026-01","Western","Zone Abha","Electrical","Preventive","Scheduled","Reliability Team","10","9353.56","3872.37","79","17.44","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00178","2026-02-01","2026-02","Northern","Zone Riyadh","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","8418.79","3586.4","79","18.32","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00179","2026-02-14","2026-02","Central","Zone Jeddah","Vertical Transport","Inspection","Completed","Reliability Team","4","11460.03","5019.49","80","19.2","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00180","2026-02-27","2026-02","Eastern","Zone Dammam","HVAC","Corrective","Outage","Mobile Maintenance","1","6510.32","2539.02","81","20.08","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00181","2026-03-12","2026-03","Southern","Zone Tabuk","Electrical","Preventive","Scheduled","Reliability Team","10","5859.16","2355.38","82","20.96","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00182","2026-03-25","2026-03","Western","Zone Abha","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","8172.05","3383.23","83","10.4","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00183","2026-04-07","2026-04","Northern","Zone Riyadh","Vertical Transport","Inspection","Completed","Reliability Team","4","5484.69","2336.48","84","11.28","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00184","2026-04-20","2026-04","Central","Zone Jeddah","HVAC","Corrective","Outage","Mobile Maintenance","1","7554.01","3308.66","85","12.16","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00185","2026-05-03","2026-05","Eastern","Zone Dammam","Electrical","Preventive","Scheduled","Reliability Team","10","7775.77","3032.55","85","13.04","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00186","2026-05-16","2026-05","Southern","Zone Tabuk","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","6534.08","2626.7","86","13.92","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00187","2026-05-29","2026-05","Western","Zone Abha","Vertical Transport","Inspection","Completed","Reliability Team","4","8955.23","3707.47","78","14.8","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00188","2026-06-11","2026-06","Northern","Zone Riyadh","HVAC","Corrective","Outage","Mobile Maintenance","1","8087.6","3445.32","79","15.68","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00189","2026-06-24","2026-06","Central","Zone Jeddah","Electrical","Preventive","Scheduled","Reliability Team","10","6509.3","2851.07","79","16.56","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00190","2025-01-13","2025-01","Eastern","Zone Dammam","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","6210.12","2421.95","80","17.44","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00191","2025-01-26","2025-01","Southern","Zone Tabuk","Vertical Transport","Inspection","Completed","Reliability Team","4","5296.04","2129.01","81","18.32","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00192","2025-02-08","2025-02","Western","Zone Abha","HVAC","Corrective","Outage","Mobile Maintenance","1","7741.27","3204.89","82","19.2","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00193","2025-02-21","2025-02","Northern","Zone Riyadh","Electrical","Preventive","Scheduled","Reliability Team","10","6680.67","2845.97","83","20.08","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00194","2025-03-06","2025-03","Central","Zone Jeddah","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","9628.21","4217.16","84","20.96","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00195","2025-03-19","2025-03","Eastern","Zone Dammam","Vertical Transport","Inspection","Completed","Reliability Team","4","9299.37","3626.75","85","10.4","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00196","2025-04-01","2025-04","Southern","Zone Tabuk","HVAC","Corrective","Outage","Mobile Maintenance","1","6044.35","2429.83","85","11.28","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00197","2025-04-14","2025-04","Western","Zone Abha","Electrical","Preventive","Scheduled","Reliability Team","10","8263.51","3421.09","86","12.16","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00198","2025-04-27","2025-04","Northern","Zone Riyadh","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","4167.38","1775.3","78","13.04","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00199","2025-05-10","2025-05","Central","Zone Jeddah","Vertical Transport","Inspection","Completed","Reliability Team","4","6180.18","2706.92","79","13.92","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00200","2025-05-23","2025-05","Eastern","Zone Dammam","HVAC","Corrective","Outage","Mobile Maintenance","1","6057.86","2362.57","79","14.8","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00201","2025-06-05","2025-06","Southern","Zone Tabuk","Electrical","Preventive","Scheduled","Reliability Team","10","5446.07","2189.32","80","15.68","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00202","2025-06-18","2025-06","Western","Zone Abha","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","7533.33","3118.8","81","16.56","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00203","2025-07-01","2025-07","Northern","Zone Riyadh","Vertical Transport","Inspection","Completed","Reliability Team","4","6959.83","2964.89","82","17.44","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00204","2025-07-14","2025-07","Central","Zone Jeddah","HVAC","Corrective","Outage","Mobile Maintenance","1","9523.7","4171.38","83","18.32","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00205","2025-07-27","2025-07","Eastern","Zone Dammam","Electrical","Preventive","Scheduled","Reliability Team","10","9173.19","3577.54","84","19.2","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00206","2025-08-09","2025-08","Southern","Zone Tabuk","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","8071.74","3244.84","85","20.08","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00207","2025-08-22","2025-08","Western","Zone Abha","Vertical Transport","Inspection","Completed","Reliability Team","4","6524.71","2701.23","85","20.96","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00208","2025-09-04","2025-09","Northern","Zone Riyadh","HVAC","Corrective","Outage","Mobile Maintenance","1","5991.61","2552.43","86","10.4","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00209","2025-09-17","2025-09","Central","Zone Jeddah","Electrical","Preventive","Scheduled","Reliability Team","10","8320.71","3644.47","78","11.28","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00210","2025-09-30","2025-09","Eastern","Zone Dammam","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","8261.29","3221.9","79","12.16","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00211","2025-10-13","2025-10","Southern","Zone Tabuk","Vertical Transport","Inspection","Completed","Reliability Team","4","5323.63","2140.1","79","13.04","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00212","2025-10-26","2025-10","Western","Zone Abha","HVAC","Corrective","Outage","Mobile Maintenance","1","7338.76","3038.25","80","13.92","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00213","2025-11-08","2025-11","Northern","Zone Riyadh","Electrical","Preventive","Scheduled","Reliability Team","10","6685.61","2848.07","81","14.8","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00214","2025-11-21","2025-11","Central","Zone Jeddah","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","9123.36","3996.03","82","15.68","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00215","2025-12-04","2025-12","Eastern","Zone Dammam","Vertical Transport","Inspection","Completed","Reliability Team","4","9281.45","3619.77","83","16.56","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00216","2025-12-17","2025-12","Southern","Zone Tabuk","HVAC","Corrective","Outage","Mobile Maintenance","1","4587.38","1844.13","84","17.44","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00217","2025-12-30","2025-12","Western","Zone Abha","Electrical","Preventive","Scheduled","Reliability Team","10","6540.46","2707.75","85","18.32","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00218","2026-01-12","2026-01","Northern","Zone Riyadh","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","6007.43","2559.17","85","19.2","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00219","2026-01-25","2026-01","Central","Zone Jeddah","Vertical Transport","Inspection","Completed","Reliability Team","4","8306.05","3638.05","86","20.08","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00220","2026-02-07","2026-02","Eastern","Zone Dammam","HVAC","Corrective","Outage","Mobile Maintenance","1","8499.58","3314.84","78","20.96","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00221","2026-02-20","2026-02","Southern","Zone Tabuk","Electrical","Preventive","Scheduled","Reliability Team","10","7164.19","2880","79","10.4","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00222","2026-03-05","2026-03","Western","Zone Abha","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","10338.14","4279.99","79","11.28","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00223","2026-03-18","2026-03","Northern","Zone Riyadh","Vertical Transport","Inspection","Completed","Reliability Team","4","8839.73","3765.72","80","12.16","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00224","2026-03-31","2026-03","Central","Zone Jeddah","HVAC","Corrective","Outage","Mobile Maintenance","1","12235.08","5358.97","81","13.04","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00225","2026-04-13","2026-04","Eastern","Zone Dammam","Electrical","Preventive","Scheduled","Reliability Team","10","5295.7","2065.32","82","13.92","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00226","2026-04-26","2026-04","Southern","Zone Tabuk","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","4539.08","1824.71","83","14.8","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00227","2026-05-09","2026-05","Western","Zone Abha","Vertical Transport","Inspection","Completed","Reliability Team","4","6726.55","2784.79","84","15.68","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00228","2026-05-22","2026-05","Northern","Zone Riyadh","HVAC","Corrective","Outage","Mobile Maintenance","1","5827.48","2482.51","85","16.56","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00229","2026-06-04","2026-06","Central","Zone Jeddah","Electrical","Preventive","Scheduled","Reliability Team","10","8498.26","3722.24","85","17.44","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00230","2026-06-17","2026-06","Eastern","Zone Dammam","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","8233.17","3210.94","86","18.32","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00231","2025-01-06","2025-01","Southern","Zone Tabuk","Vertical Transport","Inspection","Completed","Reliability Team","4","6699.81","2693.32","78","19.2","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00232","2025-01-19","2025-01","Western","Zone Abha","HVAC","Corrective","Outage","Mobile Maintenance","1","9182.37","3801.5","79","20.08","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00233","2025-02-01","2025-02","Northern","Zone Riyadh","Electrical","Preventive","Scheduled","Reliability Team","10","8244.24","3512.05","79","20.96","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00234","2025-02-14","2025-02","Central","Zone Jeddah","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","6635.38","2906.3","80","10.4","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00235","2025-02-27","2025-02","Eastern","Zone Dammam","Vertical Transport","Inspection","Completed","Reliability Team","4","6536.97","2549.42","81","11.28","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00236","2025-03-12","2025-03","Southern","Zone Tabuk","HVAC","Corrective","Outage","Mobile Maintenance","1","5853.52","2353.12","82","12.16","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00237","2025-03-25","2025-03","Western","Zone Abha","Electrical","Preventive","Scheduled","Reliability Team","10","8128.34","3365.13","83","13.04","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00238","2025-04-07","2025-04","Northern","Zone Riyadh","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","5440.74","2317.76","84","13.92","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00239","2025-04-20","2025-04","Central","Zone Jeddah","Vertical Transport","Inspection","Completed","Reliability Team","4","7467.82","3270.91","85","14.8","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00240","2025-05-03","2025-05","Eastern","Zone Dammam","HVAC","Corrective","Outage","Mobile Maintenance","1","7663.56","2988.79","85","15.68","Yes","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00241","2025-05-16","2025-05","Southern","Zone Tabuk","Electrical","Preventive","Scheduled","Reliability Team","10","6422.12","2581.69","86","16.56","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00242","2025-05-29","2025-05","Western","Zone Abha","Fire Systems","Overhaul","Completed","Mobile Maintenance","7","8779.98","3634.91","78","17.44","Yes","Controlled","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00243","2025-06-11","2025-06","Northern","Zone Riyadh","Vertical Transport","Inspection","Completed","Reliability Team","4","4688.3","1997.22","79","18.32","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
"MAINTENANCEOPERATIONS-00244","2025-06-24","2025-06","Central","Zone Jeddah","HVAC","Corrective","Outage","Mobile Maintenance","1","6543.72","2866.15","79","19.2","No","At Risk","SYNTHETIC DEMO DATA — Assets, preventive and corrective maintenance, downtime, maintenance costs, and asset condition."
