"raw_record_id","event_date","period","region_name","location","category","subcategory","status","owner_group","quantity","metric_value","metric_cost","score","cycle_hours","sla_met","risk_flag","notes"
"SUPPLYCHAIN-00149","2026-03-26","2026-03","Central","Jeddah DC","Seasonal","Inbound","Delayed","Transport","10","11920.53","10466.23","92","29.4","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00150","2026-04-08","2026-04","Eastern","Dammam DC","Imported","Outbound","Fulfilled","Procurement","7","8919.41","7403.11","93","31.05","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00151","2026-04-21","2026-04","Southern","Tabuk Cross-dock","Private Label","Replenishment","Fulfilled","Transport","4","7474.53","6293.55","94","32.7","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00152","2026-05-04","2026-05","Western","Khamis Hub","Fast Moving","Storage","At Risk","Procurement","1","10857.45","9272.26","94","34.35","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00153","2026-05-17","2026-05","Northern","Riyadh DC","Seasonal","Inbound","Delayed","Transport","10","5475.53","4741.81","95","36","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00154","2026-05-30","2026-05","Central","Jeddah DC","Imported","Outbound","Fulfilled","Procurement","7","7642.5","6710.12","87","37.65","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00155","2026-06-12","2026-06","Eastern","Dammam DC","Private Label","Replenishment","Fulfilled","Transport","4","7931.9","6583.48","88","39.3","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00156","2025-01-01","2025-01","Southern","Tabuk Cross-dock","Fast Moving","Storage","At Risk","Procurement","1","6521.87","5491.41","88","19.5","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00157","2025-01-14","2025-01","Western","Khamis Hub","Seasonal","Inbound","Delayed","Transport","10","9021.44","7704.31","89","21.15","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00158","2025-01-27","2025-01","Northern","Riyadh DC","Imported","Outbound","Fulfilled","Procurement","7","7758.8","6719.12","90","22.8","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00159","2025-02-09","2025-02","Central","Jeddah DC","Private Label","Replenishment","Fulfilled","Transport","4","11175.78","9812.33","91","24.45","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00160","2025-02-22","2025-02","Eastern","Dammam DC","Fast Moving","Storage","At Risk","Procurement","1","10764.47","8934.51","92","26.1","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00161","2025-03-07","2025-03","Southern","Tabuk Cross-dock","Seasonal","Inbound","Delayed","Transport","10","9448.27","7955.44","93","27.75","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00162","2025-03-20","2025-03","Western","Khamis Hub","Imported","Outbound","Fulfilled","Procurement","7","7637.41","6522.35","94","29.4","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00163","2025-04-02","2025-04","Northern","Riyadh DC","Private Label","Replenishment","Fulfilled","Transport","4","5180.69","4486.48","94","31.05","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00164","2025-04-15","2025-04","Central","Jeddah DC","Fast Moving","Storage","At Risk","Procurement","1","7194.56","6316.82","95","32.7","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00165","2025-04-28","2025-04","Eastern","Dammam DC","Seasonal","Inbound","Delayed","Transport","10","7021.2","5827.6","87","34.35","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00166","2025-05-11","2025-05","Southern","Tabuk Cross-dock","Imported","Outbound","Fulfilled","Procurement","7","6309.57","5312.66","88","36","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00167","2025-05-24","2025-05","Western","Khamis Hub","Private Label","Replenishment","Fulfilled","Transport","4","8697.9","7428.01","88","37.65","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00168","2025-06-06","2025-06","Northern","Riyadh DC","Fast Moving","Storage","At Risk","Procurement","1","7896.37","6838.26","89","39.3","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00169","2025-06-19","2025-06","Central","Jeddah DC","Seasonal","Inbound","Delayed","Transport","10","10775.59","9460.97","90","19.5","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00170","2025-07-02","2025-07","Eastern","Dammam DC","Imported","Outbound","Fulfilled","Procurement","7","11121.71","9231.02","91","21.15","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00171","2025-07-15","2025-07","Southern","Tabuk Cross-dock","Private Label","Replenishment","Fulfilled","Transport","4","5496.94","4628.42","92","22.8","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00172","2025-07-28","2025-07","Western","Khamis Hub","Fast Moving","Storage","At Risk","Procurement","1","7705.66","6580.63","93","24.45","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00173","2025-08-10","2025-08","Northern","Riyadh DC","Seasonal","Inbound","Delayed","Transport","10","7058.07","6112.29","94","26.1","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00174","2025-08-23","2025-08","Central","Jeddah DC","Imported","Outbound","Fulfilled","Procurement","7","9758.69","8568.13","94","27.75","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00175","2025-09-05","2025-09","Eastern","Dammam DC","Private Label","Replenishment","Fulfilled","Transport","4","9961.1","8267.71","95","29.4","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00176","2025-09-18","2025-09","Southern","Tabuk Cross-dock","Fast Moving","Storage","At Risk","Procurement","1","8396.09","7069.51","87","31.05","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00177","2025-10-01","2025-10","Western","Khamis Hub","Seasonal","Inbound","Delayed","Transport","10","8944.26","7638.4","88","32.7","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00178","2025-10-14","2025-10","Northern","Riyadh DC","Imported","Outbound","Fulfilled","Procurement","7","7647.88","6623.06","88","34.35","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00179","2025-10-27","2025-10","Central","Jeddah DC","Private Label","Replenishment","Fulfilled","Transport","4","10410.63","9140.53","89","36","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00180","2025-11-09","2025-11","Eastern","Dammam DC","Fast Moving","Storage","At Risk","Procurement","1","6283.8","5215.55","90","37.65","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00181","2025-11-22","2025-11","Southern","Tabuk Cross-dock","Seasonal","Inbound","Delayed","Transport","10","5386","4535.01","91","39.3","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00182","2025-12-05","2025-12","Western","Khamis Hub","Imported","Outbound","Fulfilled","Procurement","7","7954","6792.72","92","19.5","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00183","2025-12-18","2025-12","Northern","Riyadh DC","Private Label","Replenishment","Fulfilled","Transport","4","6890.87","5967.49","93","21.15","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00184","2025-12-31","2025-12","Central","Jeddah DC","Fast Moving","Storage","At Risk","Procurement","1","9652.81","8475.17","94","22.8","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00185","2026-01-13","2026-01","Eastern","Dammam DC","Seasonal","Inbound","Delayed","Transport","10","9871.24","8193.13","94","24.45","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00186","2026-01-26","2026-01","Southern","Tabuk Cross-dock","Imported","Outbound","Fulfilled","Procurement","7","8294.93","6984.33","95","26.1","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00187","2026-02-08","2026-02","Western","Khamis Hub","Private Label","Replenishment","Fulfilled","Transport","4","11966.9","10219.73","87","27.75","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00188","2026-02-21","2026-02","Northern","Riyadh DC","Fast Moving","Storage","At Risk","Procurement","1","10207.06","8839.31","88","29.4","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00189","2026-03-06","2026-03","Central","Jeddah DC","Seasonal","Inbound","Delayed","Transport","10","8625.91","7573.55","88","31.05","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00190","2026-03-19","2026-03","Eastern","Dammam DC","Imported","Outbound","Fulfilled","Procurement","7","8497.99","7053.33","89","32.7","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00191","2026-04-01","2026-04","Southern","Tabuk Cross-dock","Private Label","Replenishment","Fulfilled","Transport","4","5614.35","4727.28","90","34.35","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00192","2026-04-14","2026-04","Western","Khamis Hub","Fast Moving","Storage","At Risk","Procurement","1","7796.22","6657.97","91","36","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00193","2026-04-27","2026-04","Northern","Riyadh DC","Seasonal","Inbound","Delayed","Transport","10","6728.1","5826.53","92","37.65","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00194","2026-05-10","2026-05","Central","Jeddah DC","Imported","Outbound","Fulfilled","Procurement","7","9811.99","8614.93","93","39.3","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00195","2026-05-23","2026-05","Eastern","Dammam DC","Private Label","Replenishment","Fulfilled","Transport","4","9476.87","7865.8","94","19.5","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00196","2026-06-05","2026-06","Southern","Tabuk Cross-dock","Fast Moving","Storage","At Risk","Procurement","1","8408.84","7080.24","94","21.15","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00197","2026-06-18","2026-06","Western","Khamis Hub","Seasonal","Inbound","Delayed","Transport","10","11496.13","9817.7","95","22.8","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00198","2025-01-07","2025-01","Northern","Riyadh DC","Imported","Outbound","Fulfilled","Procurement","7","5614.41","4862.08","87","24.45","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00199","2025-01-20","2025-01","Central","Jeddah DC","Private Label","Replenishment","Fulfilled","Transport","4","7836.35","6880.32","88","26.1","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00200","2025-02-02","2025-02","Eastern","Dammam DC","Fast Moving","Storage","At Risk","Procurement","1","8085.53","6710.99","88","27.75","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00201","2025-02-15","2025-02","Southern","Tabuk Cross-dock","Seasonal","Inbound","Delayed","Transport","10","6865.12","5780.43","89","29.4","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00202","2025-02-28","2025-02","Western","Khamis Hub","Imported","Outbound","Fulfilled","Procurement","7","9496.26","8109.81","90","31.05","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00203","2025-03-13","2025-03","Northern","Riyadh DC","Private Label","Replenishment","Fulfilled","Transport","4","8575.52","7426.4","91","32.7","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00204","2025-03-26","2025-03","Central","Jeddah DC","Fast Moving","Storage","At Risk","Procurement","1","11734.57","10302.95","92","34.35","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00205","2025-04-08","2025-04","Eastern","Dammam DC","Seasonal","Inbound","Delayed","Transport","10","8766.58","7276.26","93","36","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00206","2025-04-21","2025-04","Southern","Tabuk Cross-dock","Imported","Outbound","Fulfilled","Procurement","7","7328.26","6170.39","94","37.65","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00207","2025-05-04","2025-05","Western","Khamis Hub","Private Label","Replenishment","Fulfilled","Transport","4","6293.96","5375.04","94","39.3","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00208","2025-05-17","2025-05","Northern","Riyadh DC","Fast Moving","Storage","At Risk","Procurement","1","5504.48","4766.88","95","19.5","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00209","2025-05-30","2025-05","Central","Jeddah DC","Seasonal","Inbound","Delayed","Transport","10","7644.22","6711.63","87","21.15","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00210","2025-06-12","2025-06","Eastern","Dammam DC","Imported","Outbound","Fulfilled","Procurement","7","7898.85","6556.05","88","22.8","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00211","2025-06-25","2025-06","Southern","Tabuk Cross-dock","Private Label","Replenishment","Fulfilled","Transport","4","6680.72","5625.17","88","24.45","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00212","2025-07-08","2025-07","Western","Khamis Hub","Fast Moving","Storage","At Risk","Procurement","1","9893.07","8448.68","89","26.1","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00213","2025-07-21","2025-07","Northern","Riyadh DC","Seasonal","Inbound","Delayed","Transport","10","8482.44","7345.79","90","27.75","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00214","2025-08-03","2025-08","Central","Jeddah DC","Imported","Outbound","Fulfilled","Procurement","7","12184.58","10698.06","91","29.4","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00215","2025-08-16","2025-08","Eastern","Dammam DC","Private Label","Replenishment","Fulfilled","Transport","4","11707.07","9716.87","92","31.05","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00216","2025-08-29","2025-08","Southern","Tabuk Cross-dock","Fast Moving","Storage","At Risk","Procurement","1","5786.25","4872.02","93","32.7","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00217","2025-09-11","2025-09","Western","Khamis Hub","Seasonal","Inbound","Delayed","Transport","10","8516.78","7273.33","94","34.35","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00218","2025-09-24","2025-09","Northern","Riyadh DC","Imported","Outbound","Fulfilled","Procurement","7","7410.97","6417.9","94","36","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00219","2025-10-07","2025-10","Central","Jeddah DC","Private Label","Replenishment","Fulfilled","Transport","4","7942.59","6973.59","95","37.65","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00220","2025-10-20","2025-10","Eastern","Dammam DC","Fast Moving","Storage","At Risk","Procurement","1","7721.27","6408.65","87","39.3","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00221","2025-11-02","2025-11","Southern","Tabuk Cross-dock","Seasonal","Inbound","Delayed","Transport","10","6914.93","5822.37","88","19.5","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00222","2025-11-15","2025-11","Western","Khamis Hub","Imported","Outbound","Fulfilled","Procurement","7","9503.28","8115.8","88","21.15","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00223","2025-11-28","2025-11","Northern","Riyadh DC","Private Label","Replenishment","Fulfilled","Transport","4","8125.87","7037","89","22.8","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00224","2025-12-11","2025-12","Central","Jeddah DC","Fast Moving","Storage","At Risk","Procurement","1","11711.96","10283.1","90","24.45","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00225","2025-12-24","2025-12","Eastern","Dammam DC","Seasonal","Inbound","Delayed","Transport","10","6653.43","5522.35","91","26.1","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00226","2026-01-06","2026-01","Southern","Tabuk Cross-dock","Imported","Outbound","Fulfilled","Procurement","7","6122.45","5155.1","92","27.75","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00227","2026-01-19","2026-01","Western","Khamis Hub","Private Label","Replenishment","Fulfilled","Transport","4","8539.28","7292.55","93","29.4","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00228","2026-02-01","2026-02","Northern","Riyadh DC","Fast Moving","Storage","At Risk","Procurement","1","7787.28","6743.78","94","31.05","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00229","2026-02-14","2026-02","Central","Jeddah DC","Seasonal","Inbound","Delayed","Transport","10","10725.34","9416.85","94","32.7","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00230","2026-02-27","2026-02","Eastern","Dammam DC","Imported","Outbound","Fulfilled","Procurement","7","10390.78","8624.35","95","34.35","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00231","2026-03-12","2026-03","Southern","Tabuk Cross-dock","Private Label","Replenishment","Fulfilled","Transport","4","9168.08","7719.52","87","36","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00232","2026-03-25","2026-03","Western","Khamis Hub","Fast Moving","Storage","At Risk","Procurement","1","12565.24","10730.71","88","37.65","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00233","2026-04-07","2026-04","Northern","Riyadh DC","Seasonal","Inbound","Delayed","Transport","10","8302.76","7190.19","88","39.3","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00234","2026-04-20","2026-04","Central","Jeddah DC","Imported","Outbound","Fulfilled","Procurement","7","6682.48","5867.22","89","19.5","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00235","2026-05-03","2026-05","Eastern","Dammam DC","Private Label","Replenishment","Fulfilled","Transport","4","6994.83","5805.71","90","21.15","No","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00236","2026-05-16","2026-05","Southern","Tabuk Cross-dock","Fast Moving","Storage","At Risk","Procurement","1","5965.25","5022.74","91","22.8","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00237","2026-05-29","2026-05","Western","Khamis Hub","Seasonal","Inbound","Delayed","Transport","10","8283.49","7074.1","92","24.45","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00238","2026-06-11","2026-06","Northern","Riyadh DC","Imported","Outbound","Fulfilled","Procurement","7","7569.11","6554.85","93","26.1","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00239","2026-06-24","2026-06","Central","Jeddah DC","Private Label","Replenishment","Fulfilled","Transport","4","10389.16","9121.68","94","27.75","Yes","Controlled","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
"SUPPLYCHAIN-00240","2025-01-13","2025-01","Eastern","Dammam DC","Fast Moving","Storage","At Risk","Procurement","1","9717.25","8065.32","94","29.4","Yes","At Risk","SYNTHETIC DEMO DATA — Inventory levels, stock movement, supplier performance, purchase orders, fulfillment, delivery performance, and out-of-stock risk."
