"raw_record_id","event_date","period","region_name","location","category","subcategory","status","owner_group","quantity","metric_value","metric_cost","score","cycle_hours","sla_met","risk_flag","notes"
"EXECUTIVEMANAGEMENT-00147","2026-05-27","2026-05","Southern","Shared Services","Operations","Resilience","On Track","Operations","4","14349.99","11250.39","83","36.54","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00148","2026-06-09","2026-06","Western","Digital Division","Commercial","Margin","Exception","Finance","1","21017.41","16729.86","84","38.85","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00149","2026-06-22","2026-06","Northern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","18075.82","14605.26","85","41.16","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00150","2025-01-11","2025-01","Central","Retail Division","Customer","Exception","On Track","Finance","7","23952.97","18204.26","86","43.47","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00151","2025-01-24","2025-01","Eastern","Shared Services","Operations","Resilience","On Track","Operations","4","23071.41","17811.13","87","45.78","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00152","2025-02-06","2025-02","Southern","Digital Division","Commercial","Margin","Exception","Finance","1","20301.16","15916.11","87","48.09","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00153","2025-02-19","2025-02","Western","Distribution Division","Supply Chain","Growth","Watch","Operations","10","16410.24","13062.55","88","50.4","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00154","2025-03-04","2025-03","Northern","Retail Division","Customer","Exception","On Track","Finance","7","15069.43","12176.1","80","52.71","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00155","2025-03-17","2025-03","Central","Shared Services","Operations","Resilience","On Track","Operations","4","20927.33","15904.77","81","55.02","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00156","2025-03-30","2025-03","Eastern","Digital Division","Commercial","Margin","Exception","Finance","1","20423.06","15766.6","81","27.3","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00157","2025-04-12","2025-04","Southern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","13397.65","10503.76","82","29.61","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00158","2025-04-25","2025-04","Western","Retail Division","Customer","Exception","On Track","Finance","7","18469","14701.32","83","31.92","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00159","2025-05-08","2025-05","Northern","Shared Services","Operations","Resilience","On Track","Operations","4","16825.26","13594.81","84","34.23","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00160","2025-05-21","2025-05","Central","Digital Division","Commercial","Margin","Exception","Finance","1","22960.19","17449.74","85","36.54","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00161","2025-06-03","2025-06","Eastern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","23358.04","18032.41","86","38.85","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00162","2025-06-16","2025-06","Southern","Retail Division","Customer","Exception","On Track","Finance","7","11544.78","9051.11","87","41.16","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00163","2025-06-29","2025-06","Western","Shared Services","Operations","Resilience","On Track","Operations","4","16183.57","12882.12","87","43.47","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00164","2025-07-12","2025-07","Northern","Digital Division","Commercial","Margin","Exception","Finance","1","15127.5","12223.02","88","45.78","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00165","2025-07-25","2025-07","Central","Distribution Division","Supply Chain","Growth","Watch","Operations","10","20915.73","15895.95","80","48.09","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00166","2025-08-07","2025-08","Eastern","Retail Division","Customer","Exception","On Track","Finance","7","21403.06","16523.16","81","50.4","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00167","2025-08-20","2025-08","Southern","Shared Services","Operations","Resilience","On Track","Operations","4","18040.38","14143.66","81","52.71","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00168","2025-09-02","2025-09","Western","Digital Division","Commercial","Margin","Exception","Finance","1","26032.79","20722.1","82","55.02","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00169","2025-09-15","2025-09","Northern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","22259.59","17985.75","83","27.3","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00170","2025-09-28","2025-09","Central","Retail Division","Customer","Exception","On Track","Finance","7","30827.22","23428.69","84","29.61","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00171","2025-10-11","2025-10","Eastern","Shared Services","Operations","Resilience","On Track","Operations","4","13342.93","10300.74","85","31.92","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00172","2025-10-24","2025-10","Southern","Digital Division","Commercial","Margin","Exception","Finance","1","11436.55","8966.26","86","34.23","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00173","2025-11-06","2025-11","Western","Distribution Division","Supply Chain","Growth","Watch","Operations","10","16948.06","13490.66","87","36.54","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00174","2025-11-19","2025-11","Northern","Retail Division","Customer","Exception","On Track","Finance","7","14682.79","11863.69","87","38.85","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00175","2025-12-02","2025-12","Central","Shared Services","Operations","Resilience","On Track","Operations","4","21412.01","16273.13","88","41.16","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00176","2025-12-15","2025-12","Eastern","Digital Division","Commercial","Margin","Exception","Finance","1","20744.09","16014.44","80","43.47","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00177","2025-12-28","2025-12","Southern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","17729.21","13899.7","81","45.78","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00178","2026-01-10","2026-01","Western","Retail Division","Customer","Exception","On Track","Finance","7","25648.57","20416.26","81","48.09","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00179","2026-01-23","2026-01","Northern","Shared Services","Operations","Resilience","On Track","Operations","4","21876.72","17676.39","82","50.4","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00180","2026-02-05","2026-02","Central","Digital Division","Commercial","Margin","Exception","Finance","1","18534.19","14085.98","83","52.71","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00181","2026-02-18","2026-02","Eastern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","18259.32","14096.2","84","55.02","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00182","2026-03-03","2026-03","Southern","Retail Division","Customer","Exception","On Track","Finance","7","16350.27","12818.61","85","27.3","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00183","2026-03-16","2026-03","Western","Shared Services","Operations","Resilience","On Track","Operations","4","22704.39","18072.69","86","29.61","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00184","2026-03-29","2026-03","Northern","Digital Division","Commercial","Margin","Exception","Finance","1","19922.76","16097.59","87","31.92","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00185","2026-04-11","2026-04","Central","Distribution Division","Supply Chain","Growth","Watch","Operations","10","20834.64","15834.33","87","34.23","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00186","2026-04-24","2026-04","Eastern","Retail Division","Customer","Exception","On Track","Finance","7","20123.06","15535","88","36.54","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00187","2026-05-07","2026-05","Southern","Shared Services","Operations","Resilience","On Track","Operations","4","17917.22","14047.1","80","38.85","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00188","2026-05-20","2026-05","Western","Digital Division","Commercial","Margin","Exception","Finance","1","24495.47","19498.39","81","41.16","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00189","2026-06-02","2026-06","Northern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","13079.99","10568.63","81","43.47","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00190","2026-06-15","2026-06","Central","Retail Division","Customer","Exception","On Track","Finance","7","18256.48","13874.92","82","45.78","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00191","2025-01-04","2025-01","Eastern","Shared Services","Operations","Resilience","On Track","Operations","4","17329.65","13378.49","83","48.09","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00192","2025-01-17","2025-01","Southern","Digital Division","Commercial","Margin","Exception","Finance","1","14713.97","11535.75","84","50.4","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00193","2025-01-30","2025-01","Western","Distribution Division","Supply Chain","Growth","Watch","Operations","10","20353.26","16201.19","85","52.71","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00194","2025-02-12","2025-02","Northern","Retail Division","Customer","Exception","On Track","Finance","7","18425.91","14888.14","86","55.02","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00195","2025-02-25","2025-02","Central","Shared Services","Operations","Resilience","On Track","Operations","4","25213.65","19162.37","87","27.3","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00196","2025-03-10","2025-03","Eastern","Digital Division","Commercial","Margin","Exception","Finance","1","25499.97","19685.98","87","29.61","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00197","2025-03-23","2025-03","Southern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","21316.22","16711.92","88","31.92","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00198","2025-04-05","2025-04","Western","Retail Division","Customer","Exception","On Track","Finance","7","13364.5","10638.14","80","34.23","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00199","2025-04-18","2025-04","Northern","Shared Services","Operations","Resilience","On Track","Operations","4","11688.14","9444.02","81","36.54","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00200","2025-05-01","2025-05","Central","Digital Division","Commercial","Margin","Exception","Finance","1","17246.11","13107.04","81","38.85","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00201","2025-05-14","2025-05","Eastern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","16830.54","12993.18","82","41.16","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00202","2025-05-27","2025-05","Southern","Retail Division","Customer","Exception","On Track","Finance","7","14235","11160.24","83","43.47","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00203","2025-06-09","2025-06","Western","Shared Services","Operations","Resilience","On Track","Operations","4","20777.62","16538.99","84","45.78","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00204","2025-06-22","2025-06","Northern","Digital Division","Commercial","Margin","Exception","Finance","1","17814.98","14394.5","85","48.09","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00205","2025-07-05","2025-07","Central","Distribution Division","Supply Chain","Growth","Watch","Operations","10","26115.12","19847.49","86","50.4","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00206","2025-07-18","2025-07","Eastern","Retail Division","Customer","Exception","On Track","Finance","7","25091.67","19370.77","87","52.71","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00207","2025-07-31","2025-07","Southern","Shared Services","Operations","Resilience","On Track","Operations","4","12401.63","9722.88","87","55.02","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00208","2025-08-13","2025-08","Western","Digital Division","Commercial","Margin","Exception","Finance","1","18299.7","14566.56","88","27.3","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00209","2025-08-26","2025-08","Northern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","15923.69","12866.34","80","29.61","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00210","2025-09-08","2025-09","Central","Retail Division","Customer","Exception","On Track","Finance","7","23117.39","17569.22","81","31.92","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00211","2025-09-21","2025-09","Eastern","Shared Services","Operations","Resilience","On Track","Operations","4","22473.21","17349.32","81","34.23","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00212","2025-10-04","2025-10","Southern","Digital Division","Commercial","Margin","Exception","Finance","1","14683.06","11511.52","82","36.54","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00213","2025-10-17","2025-10","Western","Distribution Division","Supply Chain","Growth","Watch","Operations","10","20179.13","16062.59","83","38.85","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00214","2025-10-30","2025-10","Northern","Retail Division","Customer","Exception","On Track","Finance","7","17254.35","13941.51","84","41.16","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00215","2025-11-12","2025-11","Central","Shared Services","Operations","Resilience","On Track","Operations","4","24955.37","18966.08","85","43.47","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00216","2025-11-25","2025-11","Eastern","Digital Division","Commercial","Margin","Exception","Finance","1","14176.86","10944.54","86","45.78","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00217","2025-12-08","2025-12","Southern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","12866.12","10087.04","87","48.09","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00218","2025-12-21","2025-12","Western","Retail Division","Customer","Exception","On Track","Finance","7","17945.01","14284.23","87","50.4","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00219","2026-01-03","2026-01","Northern","Shared Services","Operations","Resilience","On Track","Operations","4","16690.43","13485.87","88","52.71","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00220","2026-01-16","2026-01","Central","Digital Division","Commercial","Margin","Exception","Finance","1","22987.55","17470.54","80","55.02","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00221","2026-01-29","2026-01","Eastern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","22270.48","17192.81","81","27.3","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00222","2026-02-11","2026-02","Southern","Retail Division","Customer","Exception","On Track","Finance","7","19699.13","15444.12","81","29.61","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00223","2026-02-24","2026-02","Western","Shared Services","Operations","Resilience","On Track","Operations","4","26998.49","21490.8","82","31.92","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00224","2026-03-09","2026-03","Northern","Digital Division","Commercial","Margin","Exception","Finance","1","24179.53","19537.06","83","34.23","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00225","2026-03-22","2026-03","Central","Distribution Division","Supply Chain","Growth","Watch","Operations","10","19460.9","14790.28","84","36.54","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00226","2026-04-04","2026-04","Eastern","Retail Division","Customer","Exception","On Track","Finance","7","14852.73","11466.31","85","38.85","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00227","2026-04-17","2026-04","Southern","Shared Services","Operations","Resilience","On Track","Operations","4","12666.52","9930.55","86","41.16","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00228","2026-04-30","2026-04","Western","Digital Division","Commercial","Margin","Exception","Finance","1","17589.04","14000.88","87","43.47","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00229","2026-05-13","2026-05","Northern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","16127.95","13031.38","87","45.78","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00230","2026-05-26","2026-05","Central","Retail Division","Customer","Exception","On Track","Finance","7","22136.8","16823.97","88","48.09","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00231","2026-06-08","2026-06","Eastern","Shared Services","Operations","Resilience","On Track","Operations","4","22638.44","17476.88","80","50.4","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00232","2026-06-21","2026-06","Southern","Digital Division","Commercial","Margin","Exception","Finance","1","18971.17","14873.4","81","52.71","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00233","2025-01-10","2025-01","Western","Distribution Division","Supply Chain","Growth","Watch","Operations","10","25116.78","19992.96","81","55.02","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00234","2025-01-23","2025-01","Northern","Retail Division","Customer","Exception","On Track","Finance","7","12666.65","10234.65","82","27.3","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00235","2025-02-05","2025-02","Central","Shared Services","Operations","Resilience","On Track","Operations","4","18610.08","14143.66","83","29.61","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00236","2025-02-18","2025-02","Eastern","Digital Division","Commercial","Margin","Exception","Finance","1","18241.74","14082.62","84","31.92","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00237","2025-03-03","2025-03","Southern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","16262.8","12750.04","85","34.23","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00238","2025-03-16","2025-03","Western","Retail Division","Customer","Exception","On Track","Finance","7","22495.7","17906.58","86","36.54","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00239","2025-03-29","2025-03","Northern","Shared Services","Operations","Resilience","On Track","Operations","4","19347.2","15632.54","87","38.85","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00240","2025-04-11","2025-04","Central","Digital Division","Commercial","Margin","Exception","Finance","1","20534","15605.84","87","41.16","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00241","2025-04-24","2025-04","Eastern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","19778.27","15268.82","88","43.47","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00242","2025-05-07","2025-05","Southern","Retail Division","Customer","Exception","On Track","Finance","7","17566.59","13772.21","80","45.78","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00243","2025-05-20","2025-05","Western","Shared Services","Operations","Resilience","On Track","Operations","4","14199.78","11303.02","81","48.09","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00244","2025-06-02","2025-06","Northern","Digital Division","Commercial","Margin","Exception","Finance","1","13149.15","10624.51","81","50.4","No","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00245","2025-06-15","2025-06","Central","Distribution Division","Supply Chain","Growth","Watch","Operations","10","18260.59","13878.05","82","52.71","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00246","2025-06-28","2025-06","Eastern","Retail Division","Customer","Exception","On Track","Finance","7","17820.58","13757.49","83","55.02","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00247","2025-07-11","2025-07","Southern","Shared Services","Operations","Resilience","On Track","Operations","4","16191.02","12693.76","84","27.3","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00248","2025-07-24","2025-07","Western","Digital Division","Commercial","Margin","Exception","Finance","1","22319.73","17766.51","85","29.61","Yes","At Risk","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
"EXECUTIVEMANAGEMENT-00249","2025-08-06","2025-08","Northern","Distribution Division","Supply Chain","Growth","Watch","Operations","10","20144.42","16276.69","86","31.92","Yes","Controlled","SYNTHETIC DEMO DATA — Consolidated revenue, profitability, inventory health, regional performance, and operational exceptions."
